link_id,from_node_id,to_node_id,Date,FT,AT,period,vol_period,vol_period_hourly,speed_period,density_period,t0,t3,Demand,avg_discharge_rate,peak_factor,congestion_period,rho,waiting_time,VOC_period,VOC,alpha,beta,VDF_TYPE,alpha_day,beta_day
11878AB,9448,13332,1/1/2018,1,1,0900_1400,6644.625,1328.925,66.75187500000001,20.46620236983265,0,0,1471.125,1503.5,4.516696405811879,0.25,3597.3003232247297,0.00103846243118624,0.7742306109114488,0.8716710815730864,0.38,4.49,101,0.3,4.5
40714AB,37377,11145,1/1/2018,1,1,0900_1400,6065.500000000001,1213.1000000000001,62.73083333250001,19.41159489306961,0,0,1453.8333333333335,1061.3333333333333,4.172073827811533,0.25,4076.191235338864,0.0016669411655195186,0.7742306109114488,0.8614254221046289,0.38,4.49,101,0.3,4.5
7230AB,10937,10938,1/1/2018,1,1,0900_1400,5431.75,1086.35,62.846875,17.329048423582044,0,0,971.875,927.0,5.588938906752412,0.25,3488.035972770233,0.0016331224402054087,0.7742306109114488,0.5758554387994517,0.38,4.49,101,0.3,4.5
7279AB,10737,10941,1/1/2018,1,1,0900_1400,6856.125,1371.225,60.444375,23.010609588857317,0,2,1370.75,1367.1666666666667,5.00173262812329,0.75,290.5847479973247,0.0024907643659102634,0.7742306109114488,0.8121968799838954,0.38,4.49,101,0.3,4.5
7348AB,11007,10994,1/1/2018,1,1,0900_1400,6756.0,1351.2,54.080000000000005,26.034694711479062,0,4,1597.1,1277.6799999999998,4.230167178010143,1.25,123.93956175126372,0.005262782207365368,0.7742306109114488,0.9463137968428081,0.38,4.49,101,0.3,4.5
7349AB,10977,11002,1/1/2018,1,1,0900_1400,5341.1,1068.22,64.63199999999999,16.685982495301225,19,19,920.1000000000001,1188.8,5.804912509509835,0.25,3458.165121576476,0.0012625670616642469,0.7742306109114488,0.5451777124006436,0.38,4.49,101,0.3,4.5
7496AB,11084,11085,1/1/2018,1,1,0900_1400,8086.833333333334,1617.3666666666668,61.2224999985,26.50836235806667,0,0,1686.1666666666667,1383.3333333333333,4.795986952653949,0.25,6622.554779809548,0.0020778598079221723,0.7742306109114488,0.9990875840229887,0.38,4.49,101,0.3,4.5
7596AB,11142,37380,1/1/2018,1,1,0900_1400,6320.5,1264.1,57.08333333399999,22.258758128401496,0,2,1225.8333333333335,1226.888888888889,5.156084296397008,0.75,347.8759992802375,0.00332277185284256,0.7742306109114488,0.7263308471374006,0.38,4.49,101,0.3,4.5
7922AB,11272,11293,1/1/2018,1,1,0900_1400,6223.3,1244.66,54.86900000000001,23.162666861282467,13,19,2300.2,1314.3999999999999,2.705547343709243,1.75,37.25031729614249,0.004219044161658333,0.7742306109114488,1.3629146549983264,0.38,4.49,101,0.3,4.5
7925AB,11295,11273,1/1/2018,1,1,0900_1400,6835.200000000001,1367.0400000000002,48.05649999999999,29.18469063261437,0,11,4067.4,1355.8,1.6804838471750998,3.0,13.054544651032272,0.007221499106265088,0.7742306109114488,2.410016115007475,0.38,4.49,101,0.3,4.5
9417AB,12001,12002,1/1/2018,1,1,0900_1400,6968.3333334,1393.66666668,65.17333333349998,21.410514584311336,0,0,1189.25,1245.6666664,5.859435218330881,0.25,3046.2384437447377,0.0010614012062639595,0.7742306109114488,0.704654488069194,0.38,4.49,101,0.3,4.5
9419AB,12005,12006,1/1/2018,1,1,0900_1400,7150.25,1430.05,60.5175000005,25.055504445817725,0,2,1480.0833333333333,1476.111111111111,4.830977985473791,0.75,400.1298765950159,0.003176605037420443,0.7742306109114488,0.8769790738278294,0.38,4.49,101,0.3,4.5
10072AB,12413,12466,1/1/2018,1,1,1400_1800,4573.166666666666,1143.2916666666665,55.903125001250004,21.375038750024228,10,14,1198.8333333333333,959.0666666666666,3.8146809398025856,1.25,90.08599505884838,0.005096077468236284,1.2790306947496002,0.7103328053649656,0.17,4.65,101,0.3,4.5
10076AB,12467,12451,1/1/2018,1,1,1400_1800,5829.5,1457.375,60.359374999375,24.445165805334923,2,3,1627.1666666666667,1597.3333333333335,3.582607804977978,0.5,1097.7946844964713,0.002386344177136528,1.2790306947496002,0.9641289001498902,0.17,4.65,101,0.3,4.5
10080AB,12469,12470,1/1/2018,1,1,1400_1800,5351.166666666667,1337.7916666666667,25.270833332499997,53.08368759003009,0,15,5351.166666666667,1337.7916666666667,1.0,4.0,19.173606672213317,0.025479611445513486,1.2790306947496002,3.1706736246146185,0.17,4.65,101,0.3,4.5
10085AB,12478,12479,1/1/2018,1,1,1400_1800,4828.5,1207.125,56.216666666875,21.947869398703347,9,10,1175.6666666666665,1121.3333333333333,4.107031471505529,0.5,1231.2494493624413,0.003812578804258452,1.2790306947496002,0.6966060905108392,0.17,4.65,101,0.3,4.5
10360AB,12596,12614,1/1/2018,1,1,1400_1800,4010.333333333333,1002.5833333333333,26.942708334375,38.36621096103377,0,15,4010.333333333333,1002.5833333333333,1.0,4.0,14.03739226446224,0.024891062115246262,1.2790306947496002,2.376202969927958,0.17,4.65,101,0.3,4.5
10363AB,12612,12591,1/1/2018,1,1,1400_1800,4636.5,1159.125,44.680625,26.50465954232225,3,14,3366.6000000000004,1122.2,1.3772054892176082,3.0,13.256850563833849,0.008859951811508988,1.2790306947496002,1.994778053002942,0.17,4.65,101,0.3,4.5
10519AB,12682,12698,1/1/2018,1,1,1400_1800,3529.7,882.425,39.80125,22.484703342932413,2,15,3007.100000000001,859.1714285714288,1.1737887000764853,3.5,8.355219239442786,0.011581895875306985,1.2790306947496002,1.7817670894032993,0.17,4.65,101,0.3,4.5
10520AB,12699,12683,1/1/2018,1,1,1400_1800,4280.125,1070.03125,33.27734375,39.68785438520091,4,15,3077.625,1025.875,1.3907233662320784,3.0,33.57383087920097,0.024545264441964885,1.2790306947496002,1.8235545670329645,0.17,4.65,101,0.3,4.5
11352AB,13120,13121,1/1/2018,1,1,1400_1800,5110.799999999999,1277.6999999999998,48.099375,28.70467906497545,12,15,1115.6000000000001,1115.6000000000001,4.581211903908209,1.0,335.78318773071214,0.008360802052973787,1.2790306947496002,0.6610153852343854,0.17,4.65,101,0.3,4.5
11533AB,13109,13237,1/1/2018,1,1,1400_1800,4774.166666666667,1193.5416666666667,67.7770833325,17.634027660493665,0,0,1219.0833333333335,1013.3333333333334,3.9161938615079634,0.25,1161.4125534000077,0.0004974526081928486,1.2790306947496002,0.722331336694292,0.17,4.65,101,0.3,4.5
11877AB,13389,9486,1/1/2018,1,1,1400_1800,6493.4,1623.35,56.936249999999994,31.185621840529095,10,15,2415.8,1610.5333333333335,2.6878880702044867,1.5,86.918992728662,0.005059600692304036,1.2790306947496002,1.4314099745869742,0.17,4.65,101,0.3,4.5
11878AB,9448,13332,1/1/2018,1,1,1400_1800,5162.875,1290.71875,69.33046875,18.640139636072128,0,0,1405.25,1266.0,3.6739903931684754,0.25,487.0738072335778,0.00016698543615114648,1.2790306947496002,0.8326388222486734,0.17,4.65,101,0.3,4.5
40714AB,37377,11145,1/1/2018,1,1,1400_1800,5826.333333333333,1456.5833333333333,38.165625,39.788570926191994,3,15,4688.333333333333,1442.5641025641025,1.242730181301102,3.25,19.901436671403555,0.013155182892762511,1.2790306947496002,2.7779315744357684,0.17,4.65,101,0.3,4.5
7230AB,10937,10938,1/1/2018,1,1,1400_1800,5399.875,1349.96875,42.41328125,33.51148473505281,3,15,4336.625,1334.3461538461538,1.2451791427665524,3.25,15.382470735193634,0.010992720139966432,1.2790306947496002,2.5695373296809487,0.17,4.65,101,0.3,4.5
7279AB,10737,10941,1/1/2018,1,1,1400_1800,5451.125,1362.78125,51.2640625,29.418751404679735,6,12,2456.875,1403.9285714285713,2.2187229712541336,1.75,66.69905217377315,0.007072717231144772,1.2790306947496002,1.4557477362833726,0.17,4.65,101,0.3,4.5
7348AB,11007,10994,1/1/2018,1,1,1400_1800,5152.099999999999,1288.0249999999999,58.71875,22.1748922706705,5,6,1309.6,1303.6,3.9341020158827122,0.5,1091.6212891900882,0.0029076033281502725,1.2790306947496002,0.7759642779696585,0.17,4.65,101,0.3,4.5
7349AB,10977,11002,1/1/2018,1,1,1400_1800,3793.6,948.4,24.8975,42.13378137165611,0,15,3793.6,948.4,1.0,4.0,17.189063429885017,0.032220935245109925,1.2790306947496002,2.2477841210336718,0.17,4.65,101,0.3,4.5
7496AB,11084,11085,1/1/2018,1,1,1400_1800,5528.166666666666,1382.0416666666665,28.944791666249998,50.504929214815334,0,15,5528.166666666666,1382.0416666666665,1.0,4.0,18.18838353288404,0.023396475546535993,1.2790306947496002,3.275549676233914,0.17,4.65,101,0.3,4.5
7596AB,11142,37380,1/1/2018,1,1,1400_1800,4953.333333333334,1238.3333333333335,53.946875000625,23.448477902920217,2,3,1345.0,1274.0,3.68277571251549,0.5,1674.599088196478,0.00456403466824873,1.2790306947496002,0.7969394882935177,0.17,4.65,101,0.3,4.5
7922AB,11272,11293,1/1/2018,1,1,1400_1800,4244.8,1061.2,27.140625,40.81282490257084,0,15,4244.8,1061.2,1.0,4.0,15.016700335015052,0.02515676229847142,1.2790306947496002,2.515129174653029,0.17,4.65,101,0.3,4.5
7925AB,11295,11273,1/1/2018,1,1,1400_1800,4820.9,1205.225,36.276875000000004,36.17295787000707,0,13,4242.4,1212.1142857142856,1.1363614934942485,3.5,16.15680259478981,0.01587499076374907,1.2790306947496002,2.5137071264954787,0.17,4.65,101,0.3,4.5
9417AB,12001,12002,1/1/2018,1,1,1400_1800,6444.5833334,1611.14583335,40.016145833125,40.828271163776144,0,15,6444.5833334,1611.14583335,1.0,4.0,10.219142733314923,0.01127605241137716,1.2790306947496002,3.818544939765597,0.17,4.65,101,0.3,4.5
